loan_amnt,term,int_rate,installment,grade,emp_length,annual_inc,dti,home_ownership,purpose,open_acc,revol_bal,revol_util,total_acc,delinq_2yrs,pub_rec,mort_acc,default
14630.0,36,24.07,574.51,F,10,54333.0,31.27,MORTGAGE,debt_consolidation,10,19555.0,33.1,21,0,0,3,0
9439.0,60,15.87,228.89,D,10,35429.0,31.63,MORTGAGE,debt_consolidation,16,3100.0,46.4,29,1,0,3,0
7802.0,36,17.89,281.63,D,9,33519.0,28.08,MORTGAGE,debt_consolidation,6,31766.0,16.0,20,1,0,1,1
10207.0,36,21.41,386.7,E,0,62578.0,35.85,MORTGAGE,debt_consolidation,11,6800.0,23.0,23,1,0,1,0
15376.0,60,20.57,412.26,E,4,36882.0,21.98,MORTGAGE,credit_card,13,1973.0,1.8,31,0,0,1,0
19137.0,60,5.38,364.48,A,7,25345.0,19.17,RENT,home_improvement,14,3519.0,74.8,27,0,0,4,0
22293.0,36,7.82,696.73,A,0,29169.0,21.17,RENT,debt_consolidation,8,12960.0,99.5,23,0,1,0,0
9932.0,60,8.74,204.92,B,2,121183.0,7.28,RENT,home_improvement,10,4757.0,7.8,22,0,1,6,0
15840.0,36,22.38,608.06,E,10,54972.0,20.49,MORTGAGE,debt_consolidation,4,40496.0,15.0,12,0,0,5,0
23801.0,36,15.12,826.47,C,1,61986.0,21.67,RENT,car,11,4048.0,20.4,18,0,0,0,0
26886.0,36,17.55,965.93,D,0,33525.0,30.58,MORTGAGE,debt_consolidation,12,7245.0,54.5,22,0,0,3,0
12896.0,60,22.77,361.84,F,6,42239.0,13.92,RENT,debt_consolidation,10,4296.0,38.7,20,0,0,0,0
11701.0,60,12.84,265.28,C,10,41429.0,3.69,RENT,debt_consolidation,6,20294.0,7.9,13,1,0,0,0
14983.0,36,22.22,573.91,E,9,50713.0,23.9,OWN,credit_card,22,1819.0,0.5,37,1,0,1,0
6702.0,36,15.17,232.89,C,10,22136.0,31.52,MORTGAGE,debt_consolidation,14,1031.0,33.8,26,1,0,2,0
11895.0,36,13.68,404.7,C,8,115129.0,38.78,RENT,other,12,4730.0,44.2,23,0,0,0,0
20884.0,36,12.66,700.25,C,4,59287.0,3.61,RENT,debt_consolidation,15,6526.0,69.0,26,0,0,1,0
19637.0,36,27.19,803.69,G,10,67592.0,29.85,MORTGAGE,debt_consolidation,8,1488.0,97.9,22,2,0,0,1
11360.0,36,22.76,438.32,F,4,103632.0,23.83,MORTGAGE,debt_consolidation,8,12448.0,41.3,15,0,0,0,0
15224.0,36,5.46,459.43,A,3,98977.0,0.61,MORTGAGE,small_business,11,16441.0,52.1,19,0,0,0,0
8145.0,36,27.02,332.61,G,4,42402.0,28.73,MORTGAGE,debt_consolidation,7,5689.0,73.3,18,1,2,1,1
20376.0,36,22.84,787.05,F,9,86050.0,1.05,MORTGAGE,debt_consolidation,8,4098.0,41.7,28,0,0,3,0
12750.0,36,8.43,402.07,A,10,85520.0,31.41,MORTGAGE,credit_card,14,34975.0,59.7,26,1,0,2,0
11321.0,36,6.76,348.32,A,3,72373.0,28.85,RENT,other,10,2663.0,36.8,20,0,0,1,0
10753.0,36,12.09,357.62,C,4,113173.0,27.52,RENT,debt_consolidation,15,13781.0,99.0,24,0,0,0,0
12865.0,36,19.36,473.92,E,10,96734.0,4.8,MORTGAGE,debt_consolidation,13,5025.0,22.2,25,0,0,4,0
10212.0,36,19.18,375.26,E,0,92635.0,36.76,MORTGAGE,major_purchase,7,9730.0,74.9,14,0,0,1,0
19829.0,36,11.34,652.37,B,9,135831.0,35.96,MORTGAGE,major_purchase,11,17833.0,9.1,14,0,0,2,0
10539.0,36,15.25,366.63,C,4,60913.0,36.01,MORTGAGE,medical,10,11154.0,27.1,17,1,0,0,0
34745.0,60,9.87,736.01,B,3,61986.0,14.41,RENT,credit_card,8,1325.0,69.9,16,0,0,2,0
32181.0,36,6.16,981.34,A,4,97882.0,19.69,MORTGAGE,debt_consolidation,7,20202.0,30.7,18,2,1,3,0
7825.0,36,16.89,278.55,D,4,53795.0,4.6,RENT,credit_card,10,1190.0,30.7,26,1,0,1,0
13930.0,36,12.98,469.22,C,8,79935.0,2.04,RENT,debt_consolidation,11,15726.0,20.6,18,0,0,1,0
9042.0,36,17.49,324.58,D,10,42785.0,2.35,RENT,other,10,12727.0,8.5,22,0,0,0,0
10982.0,60,26.77,333.83,G,5,15249.0,22.75,MORTGAGE,debt_consolidation,11,6096.0,35.5,21,1,0,2,0
40000.0,60,8.3,816.81,A,9,85710.0,12.86,OWN,debt_consolidation,18,12875.0,9.5,24,0,0,1,0
11108.0,36,5.05,333.17,A,8,23642.0,23.18,RENT,debt_consolidation,10,2659.0,98.6,17,0,0,2,0
16583.0,36,6.77,510.29,A,3,39361.0,23.71,MORTGAGE,other,9,2135.0,30.2,18,0,0,0,0
18486.0,60,15.64,446.02,D,6,97930.0,36.28,MORTGAGE,debt_consolidation,7,14081.0,53.1,15,0,0,0,0
7329.0,36,21.26,277.1,E,7,98623.0,35.29,MORTGAGE,debt_consolidation,11,5804.0,27.3,22,0,0,1,0
7998.0,60,18.36,204.67,D,0,121196.0,28.74,OWN,debt_consolidation,12,36080.0,23.0,29,0,0,2,0
6479.0,60,16.38,158.87,D,4,17822.0,32.74,MORTGAGE,debt_consolidation,11,5638.0,71.9,18,0,0,1,1
7851.0,36,13.14,265.06,C,10,71511.0,0.13,MORTGAGE,home_improvement,10,2913.0,36.2,17,0,0,0,0
2416.0,60,12.13,53.9,C,6,51297.0,0.62,MORTGAGE,major_purchase,13,113718.0,16.5,28,0,0,2,0
18523.0,60,13.65,427.64,C,3,108329.0,18.34,OWN,debt_consolidation,11,1951.0,20.0,23,1,0,4,1
40000.0,60,19.07,1039.16,E,2,145193.0,26.15,RENT,car,10,9414.0,87.7,19,0,0,3,0
14599.0,36,8.86,463.29,B,2,27300.0,31.76,MORTGAGE,major_purchase,13,9022.0,56.5,26,1,1,1,0
5712.0,36,22.74,220.34,F,4,60447.0,17.89,RENT,home_improvement,12,16540.0,66.1,19,0,1,2,1
9085.0,36,18.23,329.49,D,1,98674.0,37.61,MORTGAGE,major_purchase,18,5785.0,8.7,29,0,0,1,0
10144.0,36,11.19,333.02,B,1,48884.0,32.6,MORTGAGE,small_business,17,6164.0,57.8,23,1,0,1,0
7255.0,36,16.53,256.97,D,3,170658.0,4.11,MORTGAGE,credit_card,17,6980.0,18.6,26,0,0,1,0
22384.0,36,27.14,915.51,G,6,47057.0,17.61,MORTGAGE,debt_consolidation,3,49056.0,12.2,7,0,1,4,0
21724.0,36,5.47,655.68,A,1,50005.0,39.8,RENT,debt_consolidation,14,19254.0,48.5,25,1,0,0,0
6679.0,36,9.59,214.23,B,0,31446.0,16.4,RENT,debt_consolidation,10,3451.0,59.5,22,0,0,1,0
20641.0,36,15.31,718.66,C,0,65667.0,15.45,MORTGAGE,credit_card,13,4777.0,36.3,20,0,0,2,0
33393.0,36,19.68,1235.57,E,2,10000.0,11.76,MORTGAGE,other,11,7106.0,68.9,20,0,0,2,0
40000.0,60,9.88,847.52,B,1,51603.0,19.46,RENT,debt_consolidation,11,3309.0,82.8,22,0,0,1,0
40000.0,36,26.42,1620.59,G,5,128204.0,29.19,RENT,small_business,12,1624.0,61.7,25,0,0,0,0
7776.0,36,19.78,288.11,E,4,25898.0,1.9,RENT,debt_consolidation,15,4102.0,78.3,18,1,1,0,1
40000.0,60,25.18,1178.28,F,3,22675.0,33.43,MORTGAGE,other,11,3258.0,84.8,18,0,0,1,1
10802.0,36,12.57,361.73,C,9,116977.0,36.7,MORTGAGE,credit_card,11,39199.0,99.0,18,0,1,1,0
9363.0,36,24.07,367.68,F,5,126883.0,31.24,RENT,debt_consolidation,11,8816.0,58.2,21,0,1,1,0
16256.0,60,13.7,375.73,C,1,26545.0,36.63,RENT,debt_consolidation,11,1810.0,11.1,16,1,0,0,0
9422.0,60,10.81,203.97,B,2,169337.0,3.8,MORTGAGE,debt_consolidation,13,5954.0,41.3,21,0,0,3,0
16974.0,36,25.97,683.62,F,10,77612.0,18.0,RENT,major_purchase,12,12564.0,74.5,20,0,0,1,0
6051.0,60,7.12,120.16,A,10,112336.0,2.84,RENT,home_improvement,10,16854.0,87.1,17,0,0,3,0
11577.0,60,26.69,351.37,G,2,37230.0,33.47,RENT,medical,17,9883.0,21.0,30,1,0,2,1
28893.0,36,15.55,1009.38,D,1,146303.0,38.1,MORTGAGE,credit_card,11,13734.0,60.2,24,0,0,2,0
12910.0,36,27.83,532.82,G,5,50980.0,11.91,OWN,debt_consolidation,12,7045.0,73.0,21,2,0,0,1
14544.0,36,17.41,521.51,D,5,49651.0,21.42,MORTGAGE,home_improvement,12,7062.0,98.8,24,0,0,2,0
17768.0,36,22.42,682.43,E,4,79972.0,11.91,RENT,car,16,200000.0,38.3,28,0,0,2,0
26968.0,36,5.16,810.19,A,5,47325.0,15.15,OWN,other,11,4439.0,4.4,23,0,0,1,0
4949.0,60,16.42,121.46,D,2,24042.0,19.06,MORTGAGE,home_improvement,4,2300.0,96.1,18,0,0,2,1
18972.0,36,21.96,724.16,E,1,64800.0,31.63,RENT,debt_consolidation,15,5230.0,4.6,23,0,0,2,0
11374.0,36,23.01,440.34,F,6,49467.0,5.88,MORTGAGE,credit_card,12,7269.0,23.6,24,1,0,0,0
14765.0,36,8.64,467.05,B,10,37769.0,6.28,MORTGAGE,credit_card,11,1692.0,55.2,26,0,0,3,0
25235.0,36,14.64,870.34,C,1,126035.0,8.07,MORTGAGE,credit_card,12,13379.0,8.8,29,0,2,3,0
6526.0,36,14.64,225.08,C,7,251550.0,2.13,MORTGAGE,debt_consolidation,13,4404.0,94.3,22,0,0,2,0
7277.0,36,7.38,225.96,A,4,34493.0,25.74,RENT,debt_consolidation,7,802.0,57.0,18,0,0,2,0
4183.0,36,15.19,145.39,C,2,67404.0,7.59,MORTGAGE,credit_card,9,7938.0,36.2,19,0,0,2,0
9609.0,60,23.56,273.98,F,9,47143.0,17.5,RENT,small_business,13,3597.0,35.9,23,0,0,4,0
29681.0,36,11.9,984.42,B,4,236343.0,27.42,RENT,debt_consolidation,13,22339.0,1.2,23,0,0,1,0
12427.0,36,14.95,430.48,C,6,80422.0,17.96,MORTGAGE,debt_consolidation,12,2950.0,81.0,24,0,0,1,0
5979.0,36,27.1,244.41,G,4,104420.0,36.24,OWN,small_business,13,4716.0,40.9,23,0,0,1,0
9983.0,36,5.73,302.48,A,1,121674.0,30.77,RENT,home_improvement,9,11441.0,1.0,23,0,0,2,0
5471.0,36,18.61,199.47,D,6,64737.0,10.92,MORTGAGE,credit_card,8,5602.0,79.8,19,0,0,1,0
6801.0,36,22.1,260.09,E,4,53539.0,5.22,MORTGAGE,debt_consolidation,11,3151.0,91.6,16,0,0,2,0
16870.0,36,22.5,648.64,F,1,148949.0,35.78,MORTGAGE,credit_card,15,3141.0,64.2,25,0,0,3,0
6606.0,36,21.47,250.48,E,6,95486.0,15.88,MORTGAGE,car,12,26906.0,98.2,30,0,0,3,0
26045.0,36,21.71,990.77,E,0,36043.0,15.3,RENT,debt_consolidation,4,4747.0,53.6,15,0,0,3,0
12802.0,36,6.36,391.55,A,2,38773.0,32.4,MORTGAGE,debt_consolidation,6,2436.0,8.4,9,3,0,2,0
14064.0,60,17.29,351.72,D,9,47392.0,0.37,MORTGAGE,car,17,6298.0,96.7,31,0,0,1,0
11305.0,36,23.01,437.67,F,0,120034.0,18.04,MORTGAGE,credit_card,12,7003.0,29.8,20,0,0,2,0
21241.0,60,7.16,422.2,A,7,144939.0,28.57,MORTGAGE,home_improvement,13,14395.0,71.6,22,0,0,0,0
21373.0,36,5.28,643.26,A,10,217736.0,33.95,RENT,major_purchase,6,2244.0,50.3,18,0,0,0,0
16334.0,36,23.73,638.52,F,1,39135.0,35.41,MORTGAGE,debt_consolidation,12,44330.0,17.6,23,0,0,0,0
18749.0,36,21.38,710.03,E,4,65129.0,18.63,RENT,debt_consolidation,8,4714.0,39.0,14,0,0,1,0
11763.0,60,14.48,276.64,C,6,47093.0,33.91,MORTGAGE,debt_consolidation,11,45567.0,40.4,17,0,0,2,0
18496.0,36,26.63,751.44,G,4,53669.0,1.43,RENT,debt_consolidation,15,9927.0,75.5,28,1,0,0,0
10908.0,36,22.63,420.14,F,6,104603.0,12.22,RENT,debt_consolidation,8,14289.0,27.9,18,0,0,3,0
13378.0,36,27.26,548.03,G,4,58248.0,0.42,RENT,other,8,18513.0,99.3,21,1,0,1,0
11330.0,36,26.37,458.73,G,1,131862.0,6.62,OWN,debt_consolidation,8,5354.0,82.6,20,0,0,3,0
10154.0,60,16.07,247.3,D,1,43924.0,28.99,MORTGAGE,debt_consolidation,5,2087.0,62.1,11,0,0,1,0
8835.0,36,22.36,339.06,E,8,93419.0,0.18,MORTGAGE,debt_consolidation,11,16602.0,52.2,21,1,0,0,0
17688.0,36,20.39,660.87,E,2,45906.0,20.92,OWN,debt_consolidation,11,70944.0,74.2,19,0,0,4,0
29330.0,60,23.66,837.99,F,9,19884.0,16.56,MORTGAGE,debt_consolidation,7,8190.0,95.4,16,1,0,3,1
26975.0,36,23.12,1045.88,F,8,32439.0,4.91,MORTGAGE,debt_consolidation,11,8576.0,99.8,18,0,0,0,0
6286.0,36,8.52,198.49,B,0,64504.0,27.43,RENT,credit_card,13,11307.0,86.8,23,0,0,3,0
28956.0,60,10.38,620.66,B,2,189643.0,27.72,MORTGAGE,credit_card,7,1881.0,3.1,14,1,0,3,0
11038.0,36,11.11,361.95,B,2,45445.0,29.05,RENT,debt_consolidation,9,26279.0,96.6,28,1,0,1,1
19157.0,36,23.83,749.87,F,6,54094.0,30.61,MORTGAGE,credit_card,10,2341.0,73.3,19,0,0,0,0
7756.0,36,23.65,302.87,F,9,80322.0,12.6,MORTGAGE,debt_consolidation,13,36159.0,61.3,22,0,0,2,0
14548.0,36,16.39,514.27,D,0,41787.0,39.77,RENT,home_improvement,16,10522.0,17.8,27,0,0,1,0
16127.0,36,18.36,585.95,D,2,44790.0,2.92,MORTGAGE,debt_consolidation,9,29136.0,12.6,16,0,0,1,0
5482.0,36,24.02,215.13,F,3,62522.0,25.91,MORTGAGE,home_improvement,12,1361.0,45.8,24,0,0,2,0
19244.0,60,12.19,429.92,C,1,46077.0,38.83,MORTGAGE,credit_card,9,19511.0,72.1,19,2,2,0,1
29958.0,60,6.15,581.26,A,5,20542.0,8.97,RENT,debt_consolidation,11,9788.0,74.6,23,0,0,0,0
12031.0,60,16.1,293.21,D,5,40534.0,11.12,MORTGAGE,debt_consolidation,18,6311.0,54.8,28,0,0,2,0
30215.0,36,26.02,1217.7,G,3,86591.0,23.04,MORTGAGE,debt_consolidation,8,25505.0,80.6,15,0,0,0,0
11923.0,60,23.18,337.35,F,5,88221.0,31.25,MORTGAGE,credit_card,12,17638.0,57.8,24,1,0,3,1
22242.0,36,13.43,754.04,C,3,133484.0,13.16,MORTGAGE,car,10,9680.0,43.1,20,1,0,2,0
3529.0,36,6.49,108.14,A,3,127175.0,33.47,MORTGAGE,car,9,930.0,36.6,14,0,0,2,0
40000.0,36,19.65,1479.42,E,2,34888.0,9.64,RENT,credit_card,11,5881.0,28.9,22,0,0,6,0
32770.0,36,24.19,1288.93,F,5,38283.0,34.97,MORTGAGE,medical,9,20056.0,82.1,17,1,0,1,0
11262.0,36,20.29,420.2,E,4,39310.0,10.12,RENT,car,9,4332.0,21.9,15,0,0,2,0
4092.0,60,14.78,96.88,C,1,54653.0,24.7,MORTGAGE,home_improvement,8,10978.0,90.0,15,0,0,6,0
15880.0,36,7.84,496.45,A,0,41194.0,14.31,RENT,debt_consolidation,12,15538.0,30.8,22,0,0,1,0
5618.0,36,25.95,226.2,F,1,53921.0,12.87,MORTGAGE,car,9,28509.0,42.6,24,1,0,0,0
17447.0,36,11.35,574.09,B,0,35478.0,14.16,MORTGAGE,debt_consolidation,12,10116.0,14.9,24,0,0,2,0
17102.0,60,10.16,364.71,B,4,95860.0,19.97,RENT,debt_consolidation,10,3224.0,11.2,20,0,0,2,0
7594.0,36,23.77,297.02,F,2,33900.0,33.8,MORTGAGE,home_improvement,15,27928.0,14.1,28,0,0,3,0
26176.0,36,27.57,1076.66,G,4,32908.0,30.37,RENT,other,10,6371.0,73.2,20,0,0,0,1
21663.0,36,20.18,807.06,E,3,81809.0,17.97,OWN,credit_card,13,13561.0,68.7,23,0,0,1,0
23992.0,36,19.37,883.95,E,5,92354.0,11.29,RENT,debt_consolidation,10,4275.0,70.2,21,0,1,4,0
13431.0,60,12.35,301.15,C,8,52309.0,34.17,RENT,debt_consolidation,19,2210.0,85.0,30,0,0,1,0
5714.0,36,5.47,172.46,A,5,100850.0,34.81,MORTGAGE,debt_consolidation,17,2323.0,20.4,23,1,0,0,0
24022.0,36,9.41,768.49,B,0,96575.0,18.15,OWN,credit_card,11,33564.0,25.9,21,0,0,0,0
11359.0,36,18.44,413.17,D,0,187116.0,27.83,RENT,debt_consolidation,12,7788.0,96.2,20,0,0,2,1
5803.0,60,8.48,119.0,A,2,92944.0,14.77,MORTGAGE,major_purchase,15,16760.0,10.7,23,2,0,1,0
30068.0,36,25.33,1200.75,F,4,166762.0,5.96,MORTGAGE,credit_card,12,63715.0,28.0,27,0,0,5,0
40000.0,36,9.33,1278.14,B,0,62141.0,12.86,RENT,debt_consolidation,15,20664.0,96.2,20,1,0,1,0
13033.0,36,17.01,464.73,D,3,138659.0,27.28,RENT,debt_consolidation,7,54132.0,54.7,14,2,0,1,1
40000.0,36,16.78,1421.73,D,10,140429.0,30.78,MORTGAGE,home_improvement,11,2830.0,92.8,20,0,0,4,0
14112.0,60,18.89,365.22,D,1,54964.0,34.07,MORTGAGE,home_improvement,11,8139.0,80.6,20,0,0,0,0
10633.0,60,12.53,239.38,C,10,39612.0,0.71,MORTGAGE,small_business,9,3332.0,95.0,22,2,0,1,0
9152.0,60,25.09,269.11,F,9,44020.0,19.46,MORTGAGE,other,13,2788.0,73.9,20,0,0,2,0
35677.0,60,15.22,852.88,C,9,76809.0,10.96,RENT,debt_consolidation,8,4411.0,26.2,19,0,0,0,0
8366.0,60,21.1,226.8,E,10,30037.0,27.36,MORTGAGE,debt_consolidation,11,3840.0,75.9,23,0,0,1,0
20768.0,36,19.63,767.9,E,1,45604.0,9.81,MORTGAGE,credit_card,11,4505.0,39.2,19,0,0,1,0
9552.0,60,7.69,192.27,A,1,122803.0,22.65,MORTGAGE,other,18,8845.0,16.0,37,0,1,3,0
10136.0,36,19.32,373.19,E,1,89331.0,28.48,OWN,debt_consolidation,14,11195.0,24.8,26,0,0,1,0
24789.0,36,17.67,892.08,D,1,14595.0,30.8,OWN,small_business,12,21485.0,29.3,18,0,0,1,0
10636.0,36,25.67,426.66,F,3,26914.0,10.78,RENT,debt_consolidation,15,14258.0,10.3,28,0,0,1,0
10479.0,60,25.26,309.17,F,9,218673.0,3.51,MORTGAGE,debt_consolidation,8,57225.0,40.2,21,0,1,2,0
26362.0,36,8.47,831.82,A,2,121509.0,8.75,MORTGAGE,other,8,67019.0,94.2,15,0,0,0,0
34837.0,60,6.88,687.84,A,2,42203.0,23.97,RENT,credit_card,14,4947.0,19.5,24,0,0,1,0
19669.0,36,11.78,651.23,B,7,24513.0,1.62,RENT,major_purchase,10,10440.0,97.8,20,0,0,2,0
9019.0,36,27.69,371.55,G,1,28291.0,6.35,MORTGAGE,credit_card,13,8269.0,48.6,24,0,0,2,0
9834.0,36,5.5,296.95,A,3,81267.0,39.82,RENT,small_business,12,2927.0,75.8,23,0,0,0,1
14016.0,36,20.48,524.32,E,2,196056.0,15.29,MORTGAGE,debt_consolidation,11,20268.0,11.2,22,0,0,4,0
16197.0,36,19.0,593.72,E,9,188708.0,19.86,OWN,car,11,18508.0,86.2,23,1,0,1,0
7386.0,36,19.87,274.0,E,5,23262.0,0.44,MORTGAGE,credit_card,7,16387.0,57.8,19,1,0,2,0
20616.0,60,10.02,438.23,B,7,50138.0,23.68,RENT,debt_consolidation,12,20704.0,13.0,26,0,1,1,0
14063.0,36,10.21,455.16,B,1,35802.0,13.01,MORTGAGE,debt_consolidation,14,4349.0,49.9,27,1,0,2,0
4772.0,36,14.9,165.19,C,10,65002.0,21.21,MORTGAGE,debt_consolidation,9,30078.0,67.9,17,0,0,1,0
7651.0,36,7.2,236.94,A,3,26940.0,21.04,MORTGAGE,debt_consolidation,11,28590.0,41.3,24,0,0,0,0
9873.0,36,6.72,303.59,A,7,43153.0,38.7,MORTGAGE,debt_consolidation,4,944.0,32.5,11,0,0,1,0
12788.0,36,7.03,395.03,A,10,35584.0,10.73,MORTGAGE,debt_consolidation,14,5243.0,30.3,24,0,0,0,0
40000.0,36,18.18,1449.71,D,5,81974.0,22.82,OWN,credit_card,9,13353.0,53.4,16,0,0,2,1
15412.0,36,14.15,527.87,C,5,43962.0,15.26,MORTGAGE,other,11,142533.0,43.9,17,0,0,0,0
8067.0,36,11.75,266.98,B,1,47920.0,16.88,MORTGAGE,debt_consolidation,5,10548.0,74.1,12,0,0,1,0
15251.0,60,12.26,341.26,C,4,81353.0,2.22,MORTGAGE,credit_card,7,11382.0,94.9,18,0,0,4,0
10816.0,60,9.77,228.59,B,9,160414.0,27.54,RENT,debt_consolidation,6,6291.0,18.0,13,0,1,4,0
16234.0,36,14.46,558.47,C,1,213089.0,7.81,OWN,debt_consolidation,9,7505.0,50.9,18,1,0,3,0
18927.0,36,9.67,607.79,B,10,78716.0,18.74,RENT,debt_consolidation,7,37876.0,49.0,13,0,0,5,0
27599.0,36,21.06,1040.64,E,7,56775.0,17.37,RENT,car,8,9062.0,40.1,13,0,0,0,0
13166.0,36,7.85,411.66,A,4,131893.0,18.73,MORTGAGE,other,13,36145.0,74.7,23,0,0,3,0
35717.0,60,26.81,1086.58,G,5,120608.0,15.02,RENT,major_purchase,17,6555.0,45.7,26,0,1,1,0
23036.0,36,7.07,712.02,A,1,101629.0,9.7,OWN,debt_consolidation,13,12290.0,9.4,21,0,0,2,0
8739.0,36,26.7,355.37,G,2,23211.0,17.95,OWN,debt_consolidation,11,1335.0,50.2,18,0,0,0,0
40000.0,36,24.17,1572.89,F,2,123612.0,1.85,RENT,debt_consolidation,8,4572.0,75.4,14,0,0,3,1
16256.0,60,20.66,436.68,E,3,74230.0,9.69,RENT,other,16,5986.0,95.9,22,2,0,1,1
8094.0,60,25.98,242.24,F,10,35024.0,31.39,MORTGAGE,major_purchase,8,7755.0,11.4,16,0,0,1,0
36017.0,60,8.2,733.75,A,3,40010.0,33.71,MORTGAGE,major_purchase,13,7293.0,63.4,23,0,1,2,0
40000.0,36,9.06,1273.11,B,5,84899.0,28.61,OWN,credit_card,5,6972.0,35.3,15,0,0,2,0
13098.0,36,10.8,427.57,B,1,13267.0,25.3,MORTGAGE,home_improvement,11,28473.0,22.8,24,0,0,4,0
9875.0,36,10.63,321.57,B,8,55532.0,32.45,MORTGAGE,home_improvement,11,5173.0,59.8,16,0,0,3,0
12047.0,36,12.15,401.0,C,6,40415.0,5.11,RENT,credit_card,13,15575.0,39.4,16,1,0,3,0
20514.0,36,18.24,744.1,D,4,38019.0,21.01,MORTGAGE,car,9,8479.0,7.3,24,0,0,2,0
28759.0,36,5.65,870.35,A,10,45510.0,4.65,MORTGAGE,debt_consolidation,8,5952.0,89.6,18,1,1,0,0
18813.0,36,13.79,641.07,C,10,24646.0,31.11,MORTGAGE,other,11,69131.0,43.3,15,0,0,2,0
14201.0,60,10.67,306.43,B,7,112588.0,20.82,MORTGAGE,small_business,13,15125.0,96.4,20,0,0,1,0
32820.0,36,18.95,1202.22,D,10,16702.0,32.4,MORTGAGE,credit_card,11,7199.0,22.3,19,0,1,0,1
11073.0,36,27.66,455.99,G,6,66275.0,31.96,MORTGAGE,car,15,15172.0,5.6,31,1,0,2,0
24799.0,36,16.91,883.04,D,9,36007.0,18.65,MORTGAGE,car,10,14593.0,3.0,21,0,0,1,0
11239.0,36,14.79,388.45,C,4,196840.0,19.87,MORTGAGE,debt_consolidation,17,7409.0,61.6,28,2,0,1,1
17303.0,36,13.47,586.93,C,1,60695.0,1.13,RENT,car,10,3046.0,83.7,31,1,0,0,0
12480.0,36,23.05,483.42,F,10,16747.0,20.94,OWN,debt_consolidation,8,5543.0,64.0,14,1,1,3,1
12919.0,36,6.66,396.9,A,1,83124.0,27.1,MORTGAGE,credit_card,7,370.0,82.4,14,0,0,0,0
10653.0,36,27.07,435.31,G,2,31084.0,9.35,OWN,debt_consolidation,10,4351.0,51.8,20,1,0,2,0
29939.0,36,14.61,1032.14,C,1,108113.0,39.46,RENT,debt_consolidation,11,15660.0,11.3,20,0,0,2,1
8606.0,36,12.22,286.75,C,3,86737.0,38.99,RENT,medical,12,10910.0,80.6,25,0,0,0,1
8569.0,36,27.4,351.67,G,2,144865.0,11.31,RENT,debt_consolidation,8,6208.0,36.3,13,0,0,4,0
40000.0,36,26.53,1622.94,G,6,66985.0,28.52,RENT,home_improvement,7,13090.0,69.3,19,0,0,0,1
24022.0,36,19.76,889.81,E,10,97879.0,1.2,OWN,debt_consolidation,12,21294.0,11.4,17,0,0,0,0
3194.0,60,5.43,60.91,A,0,61430.0,26.63,MORTGAGE,credit_card,4,9226.0,28.2,16,0,0,1,0
9517.0,36,22.22,364.54,E,8,42033.0,24.96,MORTGAGE,debt_consolidation,10,6260.0,41.5,14,0,0,2,0
4504.0,36,12.72,151.15,C,1,113488.0,32.89,MORTGAGE,major_purchase,7,6419.0,96.8,13,0,0,1,0
7552.0,60,13.93,175.45,C,0,28616.0,12.17,MORTGAGE,small_business,14,3342.0,63.8,25,0,0,2,0
2032.0,60,8.65,41.84,B,6,58584.0,35.12,MORTGAGE,debt_consolidation,8,18227.0,69.3,17,0,1,1,1
12306.0,60,17.04,306.1,D,10,42568.0,34.32,MORTGAGE,car,14,64736.0,77.8,30,0,0,0,1
6733.0,36,22.12,257.55,E,1,99236.0,26.78,RENT,debt_consolidation,9,2296.0,49.3,14,0,0,2,0
13849.0,36,11.28,455.24,B,3,33928.0,18.89,OWN,small_business,16,4716.0,15.5,26,0,0,2,0
5039.0,36,26.59,204.61,G,1,46850.0,24.74,RENT,home_improvement,14,11053.0,30.7,24,0,0,1,0
14041.0,36,9.48,449.64,B,10,61473.0,29.2,MORTGAGE,credit_card,7,5972.0,24.7,21,0,0,2,0
10415.0,60,6.52,203.88,A,2,146186.0,39.01,RENT,medical,9,15195.0,89.7,16,0,0,0,0
32898.0,36,19.82,1219.59,E,4,43499.0,4.87,RENT,credit_card,6,3418.0,72.8,16,1,0,1,0
31158.0,60,24.53,905.96,F,10,47073.0,12.52,MORTGAGE,car,11,1028.0,55.3,26,0,0,1,0
21401.0,36,26.92,872.78,G,5,26664.0,31.23,RENT,major_purchase,6,20761.0,24.4,15,1,0,1,0
10982.0,36,22.64,423.05,F,10,33197.0,16.37,OWN,credit_card,7,17493.0,15.6,18,0,0,1,0
40000.0,60,9.59,841.83,B,10,76710.0,26.9,MORTGAGE,debt_consolidation,17,19101.0,59.1,28,0,0,1,0
5262.0,60,27.49,162.22,G,4,61037.0,5.32,RENT,other,11,57691.0,12.9,17,0,0,1,0
5755.0,60,26.15,172.82,G,6,61627.0,28.37,RENT,debt_consolidation,11,5021.0,45.3,23,0,0,1,1
12705.0,60,8.75,262.2,B,2,170200.0,26.96,RENT,medical,10,51779.0,58.1,16,0,0,2,0
40000.0,36,17.85,1443.09,D,10,21952.0,23.43,MORTGAGE,credit_card,10,37098.0,35.6,23,2,1,0,1
11832.0,36,17.78,426.45,D,2,240552.0,30.61,RENT,major_purchase,6,6032.0,92.7,19,0,0,0,0
11969.0,60,15.18,285.87,C,9,121414.0,35.2,MORTGAGE,debt_consolidation,5,2529.0,9.2,14,0,0,1,0
